geoid,bimonth_id,counts,lat,long,season_indicator,year
30,153,0.0,28.11902142959697,-96.96665310595216,1,2002
31,153,6.0,28.137064271690726,-96.9663124181277,1,2002
32,153,4.0,28.155107062465856,-96.96597141539387,1,2002
33,153,6.0,28.173149801898422,-96.96563009752577,1,2002
34,153,0.0,28.064589860698298,-96.94733286961169,1,2002
35,153,0.0,28.08263262799138,-96.94698973065174,1,2002
36,153,0.0,28.10067534396322,-96.94664627431857,1,2002
37,153,13.0,28.118718008589777,-96.94630250038597,1,2002
38,153,0.0,28.136760621846996,-96.94595840862736,1,2002
39,153,8.0,28.154803183710865,-96.94561399881594,1,2002
40,153,0.0,28.17284569415736,-96.94526927072457,1,2002
41,153,5.0,28.082326651679974,-96.92664624090558,1,2002
42,153,0.0,28.100369136691658,-96.92629938714471,1,2002
43,153,5.0,28.118411570282742,-96.9259522126457,1,2002
44,153,29.0,28.13645395242911,-96.92560471717978,1,2002
45,153,0.0,28.154496283106653,-96.9252569005179,1,2002
46,153,2.0,28.172538562291262,-96.92490876243066,1,2002
47,153,22.0,28.100059914569503,-96.90595282070895,1,2002
48,153,5.0,28.118102114851713,-96.9056022458723,1,2002
49,153,13.0,28.13614426361307,-96.90525134692814,1,2002
50,153,27.0,28.15418636082939,-96.90490012364516,1,2002
51,153,2.0,28.172228406476485,-96.90454857579175,1,2002
52,153,0.0,28.190270400530185,-96.904196703136,1,2002
53,153,25.0,28.09974767777417,-96.88560657814963,1,2002
54,153,23.0,28.117789642474257,-96.88525260320637,1,2002
55,153,1.0,28.13583155557663,-96.88489830101526,1,2002
56,153,22.0,28.153873417057,-96.8845436713428,1,2002
57,153,57.0,28.171915226891116,-96.88418871395511,1,2002
58,153,0.0,28.189956985054717,-96.88383342861806,1,2002
59,153,17.0,28.11747415332967,-96.86490328778821,1,2002
60,153,0.0,28.135515828499237,-96.8645455825837,1,2002
61,153,0.0,28.153557451969128,-96.86418754675559,1,2002
62,153,25.0,28.17159902371498,-96.86382918006778,1,2002
63,153,50.0,28.189640543712454,-96.8634704822839,1,2002
64,153,0.0,28.13519708256211,-96.8441931947757,1,2002
65,153,0.0,28.15323846574714,-96.84383175302803,1,2002
66,153,4.0,28.171279797129614,-96.84346997727648,1,2002
67,153,38.0,28.189321076685104,-96.84310786728247,1,2002
68,153,0.0,28.13487531794817,-96.82384114073321,1,2002
69,153,15.0,28.152916458574143,-96.82347629330428,1,2002
70,153,5.0,28.17095754731831,-96.82311110872763,1,2002
71,153,0.0,28.18899858415615,-96.82274558676241,1,2002
72,153,35.0,28.152591430634963,-96.80312117072819,1,2002
73,153,12.0,28.170632274466065,-96.8027525775673,1,2002
74,153,14.0,28.18867306631076,-96.80238364387206,1,2002
75,153,0.0,28.206713806144464,-96.80201436939903,1,2002
76,153,20.0,28.17030397875962,-96.7823943869413,1,2002
77,153,12.0,28.188344523335857,-96.78202204175946,1,2002
78,153,0.0,28.20638501582018,-96.78164935265214,1,2002
79,153,18.0,28.16997266038744,-96.76203653999507,1,2002
80,153,18.0,28.188012955420085,-96.7616607835723,1,2002
81,153,0.0,28.20605319827917,-96.76128468007666,1,2002
82,153,24.0,28.187678362753832,-96.74129987245796,1,2002
83,153,0.0,28.205718353711987,-96.74092035482225,1,2002
84,153,0.0,28.20538048231092,-96.72055638003818,1,2002
85,153,0.0,28.223079012152006,-96.69980605694319,1,2002
86,153,13.0,28.222734828855433,-96.67943937601618,1,2002
0,154,0.0,28.011651425604875,-97.0296832434519,3,2002
1,154,0.0,28.029695246655514,-97.02935459706651,3,2002
2,154,0.0,28.04773901674972,-97.02902564650692,3,2002
3,154,0.0,28.065782735863724,-97.02869639155665,3,2002
4,154,0.0,28.08382640397377,-97.02836683199894,3,2002
5,154,0.0,28.10187002105609,-97.02803696761677,3,2002
6,154,0.0,28.11991358708697,-97.02770679819281,3,2002
7,154,0.0,28.13795710204268,-97.02737632350946,3,2002
8,154,0.0,28.15600056589953,-97.02704554334882,3,2002
9,154,0.0,28.02940198756349,-97.0090200327905,3,2002
10,154,0.0,28.04744553600651,-97.00868769331778,3,2002
11,154,0.0,28.06548903339722,-97.00835504632123,3,2002
12,154,0.0,28.08353247971177,-97.00802209158184,3,2002
13,154,0.0,28.101575874926333,-97.00768882888035,3,2002
14,154,0.0,28.119619219017096,-97.00735525799723,3,2002
15,154,0.0,28.13766251196026,-97.00702137871264,3,2002
16,154,0.0,28.15570575373205,-97.00668719080643,3,2002
17,154,0.0,28.173748944308688,-97.00635269405822,3,2002
18,154,0.0,28.04714904653821,-96.98835004765245,3,2002
19,154,0.0,28.065192319933743,-96.98801400882856,3,2002
20,154,0.0,28.0832355421802,-96.98767765912673,3,2002
21,154,0.0,28.10127871325365,-96.98734099832552,3,2002
22,154,0.0,28.11932183313021,-96.98700402620308,3,2002
23,154,0.0,28.137364901786,-96.98666674253738,3,2002
24,154,0.0,28.15540791919716,-96.98632914710603,3,2002
25,154,0.0,28.173450885339836,-96.98599123968641,3,2002
26,154,0.0,28.046849548514817,-96.96801271264377,3,2002
27,154,0.0,28.064892595643474,-96.96767328221378,3,2002
28,154,0.0,28.082935591549386,-96.96733353777104,3,2002
29,154,0.0,28.100978536208537,-96.96699347909183,3,2002
30,154,2.0,28.11902142959697,-96.96665310595216,3,2002
31,154,2.0,28.137064271690726,-96.9663124181277,3,2002
32,154,6.0,28.155107062465856,-96.96597141539387,3,2002
33,154,5.0,28.173149801898422,-96.96563009752577,3,2002
34,154,0.0,28.064589860698298,-96.94733286961169,3,2002
35,154,0.0,28.08263262799138,-96.94698973065174,3,2002
36,154,0.0,28.10067534396322,-96.94664627431857,3,2002
37,154,4.0,28.118718008589777,-96.94630250038597,3,2002
38,154,0.0,28.136760621846996,-96.94595840862736,3,2002
39,154,0.0,28.154803183710865,-96.94561399881594,3,2002
40,154,2.0,28.17284569415736,-96.94526927072457,3,2002
41,154,6.0,28.082326651679974,-96.92664624090558,3,2002
42,154,0.0,28.100369136691658,-96.92629938714471,3,2002
43,154,4.0,28.118411570282742,-96.9259522126457,3,2002
44,154,23.0,28.13645395242911,-96.92560471717978,3,2002
45,154,0.0,28.154496283106653,-96.9252569005179,3,2002
46,154,0.0,28.172538562291262,-96.92490876243066,3,2002
47,154,6.0,28.100059914569503,-96.90595282070895,3,2002
48,154,2.0,28.118102114851713,-96.9056022458723,3,2002
49,154,9.0,28.13614426361307,-96.90525134692814,3,2002
50,154,15.0,28.15418636082939,-96.90490012364516,3,2002
51,154,4.0,28.172228406476485,-96.90454857579175,3,2002
52,154,0.0,28.190270400530185,-96.904196703136,3,2002
53,154,18.0,28.09974767777417,-96.88560657814963,3,2002
54,154,16.0,28.117789642474257,-96.88525260320637,3,2002
55,154,2.0,28.13583155557663,-96.88489830101526,3,2002
56,154,14.0,28.153873417057,-96.8845436713428,3,2002
57,154,37.0,28.171915226891116,-96.88418871395511,3,2002
58,154,6.0,28.189956985054717,-96.88383342861806,3,2002
59,154,13.0,28.11747415332967,-96.86490328778821,3,2002
60,154,0.0,28.135515828499237,-96.8645455825837,3,2002
61,154,0.0,28.153557451969128,-96.86418754675559,3,2002
62,154,4.0,28.17159902371498,-96.86382918006778,3,2002
63,154,41.0,28.189640543712454,-96.8634704822839,3,2002
64,154,0.0,28.13519708256211,-96.8441931947757,3,2002
65,154,0.0,28.15323846574714,-96.84383175302803,3,2002
66,154,4.0,28.171279797129614,-96.84346997727648,3,2002
67,154,17.0,28.189321076685104,-96.84310786728247,3,2002
68,154,1.0,28.13487531794817,-96.82384114073321,3,2002
69,154,9.0,28.152916458574143,-96.82347629330428,3,2002
70,154,7.0,28.17095754731831,-96.82311110872763,3,2002
71,154,0.0,28.18899858415615,-96.82274558676241,3,2002
72,154,16.0,28.152591430634963,-96.80312117072819,3,2002
73,154,9.0,28.170632274466065,-96.8027525775673,3,2002
74,154,9.0,28.18867306631076,-96.80238364387206,3,2002
75,154,0.0,28.206713806144464,-96.80201436939903,3,2002
76,154,17.0,28.17030397875962,-96.7823943869413,3,2002
77,154,10.0,28.188344523335857,-96.78202204175946,3,2002
78,154,0.0,28.20638501582018,-96.78164935265214,3,2002
79,154,11.0,28.16997266038744,-96.76203653999507,3,2002
80,154,11.0,28.188012955420085,-96.7616607835723,3,2002
81,154,0.0,28.20605319827917,-96.76128468007666,3,2002
82,154,27.0,28.187678362753832,-96.74129987245796,3,2002
83,154,0.0,28.205718353711987,-96.74092035482225,3,2002
84,154,0.0,28.20538048231092,-96.72055638003818,3,2002
85,154,0.0,28.223079012152006,-96.69980605694319,3,2002
86,154,12.0,28.222734828855433,-96.67943937601618,3,2002
0,155,0.0,28.011651425604875,-97.0296832434519,5,2003
1,155,0.0,28.029695246655514,-97.02935459706651,5,2003
2,155,0.0,28.04773901674972,-97.02902564650692,5,2003
3,155,0.0,28.065782735863724,-97.02869639155665,5,2003
4,155,0.0,28.08382640397377,-97.02836683199894,5,2003
5,155,0.0,28.10187002105609,-97.02803696761677,5,2003
6,155,0.0,28.11991358708697,-97.02770679819281,5,2003
7,155,0.0,28.13795710204268,-97.02737632350946,5,2003
8,155,0.0,28.15600056589953,-97.02704554334882,5,2003
9,155,0.0,28.02940198756349,-97.0090200327905,5,2003
10,155,0.0,28.04744553600651,-97.00868769331778,5,2003
11,155,0.0,28.06548903339722,-97.00835504632123,5,2003
12,155,0.0,28.08353247971177,-97.00802209158184,5,2003
13,155,0.0,28.101575874926333,-97.00768882888035,5,2003
14,155,0.0,28.119619219017096,-97.00735525799723,5,2003
15,155,0.0,28.13766251196026,-97.00702137871264,5,2003
16,155,0.0,28.15570575373205,-97.00668719080643,5,2003
17,155,0.0,28.173748944308688,-97.00635269405822,5,2003
18,155,0.0,28.04714904653821,-96.98835004765245,5,2003
19,155,0.0,28.065192319933743,-96.98801400882856,5,2003
20,155,0.0,28.0832355421802,-96.98767765912673,5,2003
21,155,0.0,28.10127871325365,-96.98734099832552,5,2003
22,155,0.0,28.11932183313021,-96.98700402620308,5,2003
23,155,0.0,28.137364901786,-96.98666674253738,5,2003
24,155,0.0,28.15540791919716,-96.98632914710603,5,2003
25,155,0.0,28.173450885339836,-96.98599123968641,5,2003
26,155,0.0,28.046849548514817,-96.96801271264377,5,2003
27,155,0.0,28.064892595643474,-96.96767328221378,5,2003
28,155,0.0,28.082935591549386,-96.96733353777104,5,2003
29,155,0.0,28.100978536208537,-96.96699347909183,5,2003
30,155,0.0,28.11902142959697,-96.96665310595216,5,2003
31,155,4.0,28.137064271690726,-96.9663124181277,5,2003
32,155,7.0,28.155107062465856,-96.96597141539387,5,2003
33,155,4.0,28.173149801898422,-96.96563009752577,5,2003
34,155,0.0,28.064589860698298,-96.94733286961169,5,2003
35,155,0.0,28.08263262799138,-96.94698973065174,5,2003
36,155,0.0,28.10067534396322,-96.94664627431857,5,2003
37,155,2.0,28.118718008589777,-96.94630250038597,5,2003
38,155,2.0,28.136760621846996,-96.94595840862736,5,2003
39,155,0.0,28.154803183710865,-96.94561399881594,5,2003
40,155,7.0,28.17284569415736,-96.94526927072457,5,2003
41,155,0.0,28.082326651679974,-96.92664624090558,5,2003
42,155,0.0,28.100369136691658,-96.92629938714471,5,2003
43,155,0.0,28.118411570282742,-96.9259522126457,5,2003
44,155,19.0,28.13645395242911,-96.92560471717978,5,2003
45,155,0.0,28.154496283106653,-96.9252569005179,5,2003
46,155,0.0,28.172538562291262,-96.92490876243066,5,2003
47,155,9.0,28.100059914569503,-96.90595282070895,5,2003
48,155,0.0,28.118102114851713,-96.9056022458723,5,2003
49,155,5.0,28.13614426361307,-96.90525134692814,5,2003
50,155,19.0,28.15418636082939,-96.90490012364516,5,2003
51,155,0.0,28.172228406476485,-96.90454857579175,5,2003
52,155,0.0,28.190270400530185,-96.904196703136,5,2003
53,155,8.0,28.09974767777417,-96.88560657814963,5,2003
54,155,9.0,28.117789642474257,-96.88525260320637,5,2003
55,155,0.0,28.13583155557663,-96.88489830101526,5,2003
56,155,18.0,28.153873417057,-96.8845436713428,5,2003
57,155,33.0,28.171915226891116,-96.88418871395511,5,2003
58,155,0.0,28.189956985054717,-96.88383342861806,5,2003
59,155,2.0,28.11747415332967,-96.86490328778821,5,2003
60,155,0.0,28.135515828499237,-96.8645455825837,5,2003
61,155,0.0,28.153557451969128,-96.86418754675559,5,2003
62,155,8.0,28.17159902371498,-96.86382918006778,5,2003
63,155,25.0,28.189640543712454,-96.8634704822839,5,2003
64,155,0.0,28.13519708256211,-96.8441931947757,5,2003
65,155,0.0,28.15323846574714,-96.84383175302803,5,2003
66,155,0.0,28.171279797129614,-96.84346997727648,5,2003
67,155,26.0,28.189321076685104,-96.84310786728247,5,2003
68,155,0.0,28.13487531794817,-96.82384114073321,5,2003
69,155,4.0,28.152916458574143,-96.82347629330428,5,2003
70,155,2.0,28.17095754731831,-96.82311110872763,5,2003
71,155,0.0,28.18899858415615,-96.82274558676241,5,2003
72,155,13.0,28.152591430634963,-96.80312117072819,5,2003
73,155,6.0,28.170632274466065,-96.8027525775673,5,2003
74,155,8.0,28.18867306631076,-96.80238364387206,5,2003
75,155,0.0,28.206713806144464,-96.80201436939903,5,2003
76,155,12.0,28.17030397875962,-96.7823943869413,5,2003
77,155,21.0,28.188344523335857,-96.78202204175946,5,2003
78,155,0.0,28.20638501582018,-96.78164935265214,5,2003
79,155,26.0,28.16997266038744,-96.76203653999507,5,2003
80,155,21.0,28.188012955420085,-96.7616607835723,5,2003
81,155,0.0,28.20605319827917,-96.76128468007666,5,2003
82,155,29.0,28.187678362753832,-96.74129987245796,5,2003
83,155,0.0,28.205718353711987,-96.74092035482225,5,2003
84,155,0.0,28.20538048231092,-96.72055638003818,5,2003
85,155,0.0,28.223079012152006,-96.69980605694319,5,2003
86,155,12.0,28.222734828855433,-96.67943937601618,5,2003
0,156,0.0,28.011651425604875,-97.0296832434519,1,2003
1,156,0.0,28.029695246655514,-97.02935459706651,1,2003
2,156,0.0,28.04773901674972,-97.02902564650692,1,2003
3,156,0.0,28.065782735863724,-97.02869639155665,1,2003
4,156,0.0,28.08382640397377,-97.02836683199894,1,2003
5,156,0.0,28.10187002105609,-97.02803696761677,1,2003
6,156,0.0,28.11991358708697,-97.02770679819281,1,2003
7,156,0.0,28.13795710204268,-97.02737632350946,1,2003
8,156,0.0,28.15600056589953,-97.02704554334882,1,2003
9,156,0.0,28.02940198756349,-97.0090200327905,1,2003
10,156,0.0,28.04744553600651,-97.00868769331778,1,2003
11,156,0.0,28.06548903339722,-97.00835504632123,1,2003
12,156,0.0,28.08353247971177,-97.00802209158184,1,2003
13,156,0.0,28.101575874926333,-97.00768882888035,1,2003
14,156,0.0,28.119619219017096,-97.00735525799723,1,2003
15,156,0.0,28.13766251196026,-97.00702137871264,1,2003
16,156,0.0,28.15570575373205,-97.00668719080643,1,2003
17,156,0.0,28.173748944308688,-97.00635269405822,1,2003
18,156,0.0,28.04714904653821,-96.98835004765245,1,2003
19,156,0.0,28.065192319933743,-96.98801400882856,1,2003
20,156,0.0,28.0832355421802,-96.98767765912673,1,2003
21,156,0.0,28.10127871325365,-96.98734099832552,1,2003
22,156,0.0,28.11932183313021,-96.98700402620308,1,2003
23,156,3.0,28.137364901786,-96.98666674253738,1,2003
24,156,0.0,28.15540791919716,-96.98632914710603,1,2003
25,156,0.0,28.173450885339836,-96.98599123968641,1,2003
26,156,0.0,28.046849548514817,-96.96801271264377,1,2003
27,156,0.0,28.064892595643474,-96.96767328221378,1,2003
28,156,0.0,28.082935591549386,-96.96733353777104,1,2003
29,156,0.0,28.100978536208537,-96.96699347909183,1,2003
30,156,3.0,28.11902142959697,-96.96665310595216,1,2003
31,156,0.0,28.137064271690726,-96.9663124181277,1,2003
32,156,11.0,28.155107062465856,-96.96597141539387,1,2003
33,156,5.0,28.173149801898422,-96.96563009752577,1,2003
34,156,0.0,28.064589860698298,-96.94733286961169,1,2003
35,156,0.0,28.08263262799138,-96.94698973065174,1,2003
36,156,0.0,28.10067534396322,-96.94664627431857,1,2003
37,156,11.0,28.118718008589777,-96.94630250038597,1,2003
38,156,0.0,28.136760621846996,-96.94595840862736,1,2003
39,156,0.0,28.154803183710865,-96.94561399881594,1,2003
40,156,9.0,28.17284569415736,-96.94526927072457,1,2003
41,156,2.0,28.082326651679974,-96.92664624090558,1,2003
42,156,0.0,28.100369136691658,-96.92629938714471,1,2003
43,156,1.0,28.118411570282742,-96.9259522126457,1,2003
44,156,12.0,28.13645395242911,-96.92560471717978,1,2003
45,156,0.0,28.154496283106653,-96.9252569005179,1,2003
46,156,2.0,28.172538562291262,-96.92490876243066,1,2003
47,156,16.0,28.100059914569503,-96.90595282070895,1,2003
48,156,0.0,28.118102114851713,-96.9056022458723,1,2003
49,156,6.0,28.13614426361307,-96.90525134692814,1,2003
50,156,18.0,28.15418636082939,-96.90490012364516,1,2003
51,156,0.0,28.172228406476485,-96.90454857579175,1,2003
52,156,0.0,28.190270400530185,-96.904196703136,1,2003
53,156,10.0,28.09974767777417,-96.88560657814963,1,2003
54,156,9.0,28.117789642474257,-96.88525260320637,1,2003
55,156,0.0,28.13583155557663,-96.88489830101526,1,2003
56,156,13.0,28.153873417057,-96.8845436713428,1,2003
57,156,51.0,28.171915226891116,-96.88418871395511,1,2003
58,156,2.0,28.189956985054717,-96.88383342861806,1,2003
59,156,16.0,28.11747415332967,-96.86490328778821,1,2003
60,156,0.0,28.135515828499237,-96.8645455825837,1,2003
61,156,0.0,28.153557451969128,-96.86418754675559,1,2003
62,156,4.0,28.17159902371498,-96.86382918006778,1,2003
63,156,73.0,28.189640543712454,-96.8634704822839,1,2003
64,156,0.0,28.13519708256211,-96.8441931947757,1,2003
65,156,0.0,28.15323846574714,-96.84383175302803,1,2003
66,156,4.0,28.171279797129614,-96.84346997727648,1,2003
67,156,32.0,28.189321076685104,-96.84310786728247,1,2003
68,156,2.0,28.13487531794817,-96.82384114073321,1,2003
69,156,11.0,28.152916458574143,-96.82347629330428,1,2003
70,156,9.0,28.17095754731831,-96.82311110872763,1,2003
71,156,0.0,28.18899858415615,-96.82274558676241,1,2003
72,156,22.0,28.152591430634963,-96.80312117072819,1,2003
73,156,18.0,28.170632274466065,-96.8027525775673,1,2003
74,156,5.0,28.18867306631076,-96.80238364387206,1,2003
75,156,0.0,28.206713806144464,-96.80201436939903,1,2003
76,156,19.0,28.17030397875962,-96.7823943869413,1,2003
77,156,19.0,28.188344523335857,-96.78202204175946,1,2003
78,156,0.0,28.20638501582018,-96.78164935265214,1,2003
79,156,20.0,28.16997266038744,-96.76203653999507,1,2003
80,156,15.0,28.188012955420085,-96.7616607835723,1,2003
81,156,0.0,28.20605319827917,-96.76128468007666,1,2003
82,156,21.0,28.187678362753832,-96.74129987245796,1,2003
83,156,0.0,28.205718353711987,-96.74092035482225,1,2003
84,156,0.0,28.20538048231092,-96.72055638003818,1,2003
85,156,1.0,28.223079012152006,-96.69980605694319,1,2003
86,156,6.0,28.222734828855433,-96.67943937601618,1,2003
0,157,0.0,28.011651425604875,-97.0296832434519,3,2003
1,157,0.0,28.029695246655514,-97.02935459706651,3,2003
2,157,0.0,28.04773901674972,-97.02902564650692,3,2003
3,157,0.0,28.065782735863724,-97.02869639155665,3,2003
4,157,0.0,28.08382640397377,-97.02836683199894,3,2003
5,157,0.0,28.10187002105609,-97.02803696761677,3,2003
6,157,0.0,28.11991358708697,-97.02770679819281,3,2003
7,157,0.0,28.13795710204268,-97.02737632350946,3,2003
8,157,0.0,28.15600056589953,-97.02704554334882,3,2003
9,157,0.0,28.02940198756349,-97.0090200327905,3,2003
10,157,0.0,28.04744553600651,-97.00868769331778,3,2003
11,157,0.0,28.06548903339722,-97.00835504632123,3,2003
12,157,0.0,28.08353247971177,-97.00802209158184,3,2003
13,157,0.0,28.101575874926333,-97.00768882888035,3,2003
14,157,0.0,28.119619219017096,-97.00735525799723,3,2003
15,157,0.0,28.13766251196026,-97.00702137871264,3,2003
16,157,0.0,28.15570575373205,-97.00668719080643,3,2003
17,157,0.0,28.173748944308688,-97.00635269405822,3,2003
18,157,0.0,28.04714904653821,-96.98835004765245,3,2003
19,157,0.0,28.065192319933743,-96.98801400882856,3,2003
20,157,0.0,28.0832355421802,-96.98767765912673,3,2003
21,157,0.0,28.10127871325365,-96.98734099832552,3,2003
22,157,0.0,28.11932183313021,-96.98700402620308,3,2003
23,157,0.0,28.137364901786,-96.98666674253738,3,2003
24,157,0.0,28.15540791919716,-96.98632914710603,3,2003
25,157,0.0,28.173450885339836,-96.98599123968641,3,2003
26,157,0.0,28.046849548514817,-96.96801271264377,3,2003
27,157,0.0,28.064892595643474,-96.96767328221378,3,2003
28,157,0.0,28.082935591549386,-96.96733353777104,3,2003
29,157,0.0,28.100978536208537,-96.96699347909183,3,2003
30,157,0.0,28.11902142959697,-96.96665310595216,3,2003
31,157,2.0,28.137064271690726,-96.9663124181277,3,2003
32,157,16.0,28.155107062465856,-96.96597141539387,3,2003
33,157,7.0,28.173149801898422,-96.96563009752577,3,2003
34,157,0.0,28.064589860698298,-96.94733286961169,3,2003
35,157,0.0,28.08263262799138,-96.94698973065174,3,2003
36,157,0.0,28.10067534396322,-96.94664627431857,3,2003
37,157,15.0,28.118718008589777,-96.94630250038597,3,2003
38,157,0.0,28.136760621846996,-96.94595840862736,3,2003
39,157,4.0,28.154803183710865,-96.94561399881594,3,2003
40,157,4.0,28.17284569415736,-96.94526927072457,3,2003
41,157,8.0,28.082326651679974,-96.92664624090558,3,2003
42,157,0.0,28.100369136691658,-96.92629938714471,3,2003
43,157,3.0,28.118411570282742,-96.9259522126457,3,2003
44,157,15.0,28.13645395242911,-96.92560471717978,3,2003
45,157,0.0,28.154496283106653,-96.9252569005179,3,2003
46,157,0.0,28.172538562291262,-96.92490876243066,3,2003
47,157,7.0,28.100059914569503,-96.90595282070895,3,2003
48,157,2.0,28.118102114851713,-96.9056022458723,3,2003
49,157,13.0,28.13614426361307,-96.90525134692814,3,2003
50,157,14.0,28.15418636082939,-96.90490012364516,3,2003
51,157,0.0,28.172228406476485,-96.90454857579175,3,2003
52,157,0.0,28.190270400530185,-96.904196703136,3,2003
53,157,33.0,28.09974767777417,-96.88560657814963,3,2003
54,157,21.0,28.117789642474257,-96.88525260320637,3,2003
55,157,2.0,28.13583155557663,-96.88489830101526,3,2003
56,157,16.0,28.153873417057,-96.8845436713428,3,2003
57,157,49.0,28.171915226891116,-96.88418871395511,3,2003
58,157,0.0,28.189956985054717,-96.88383342861806,3,2003
59,157,17.0,28.11747415332967,-96.86490328778821,3,2003
60,157,0.0,28.135515828499237,-96.8645455825837,3,2003
61,157,0.0,28.153557451969128,-96.86418754675559,3,2003
62,157,15.0,28.17159902371498,-96.86382918006778,3,2003
63,157,70.0,28.189640543712454,-96.8634704822839,3,2003
64,157,0.0,28.13519708256211,-96.8441931947757,3,2003
65,157,0.0,28.15323846574714,-96.84383175302803,3,2003
66,157,4.0,28.171279797129614,-96.84346997727648,3,2003
67,157,22.0,28.189321076685104,-96.84310786728247,3,2003
68,157,3.0,28.13487531794817,-96.82384114073321,3,2003
69,157,4.0,28.152916458574143,-96.82347629330428,3,2003
70,157,10.0,28.17095754731831,-96.82311110872763,3,2003
71,157,0.0,28.18899858415615,-96.82274558676241,3,2003
72,157,24.0,28.152591430634963,-96.80312117072819,3,2003
73,157,10.0,28.170632274466065,-96.8027525775673,3,2003
74,157,5.0,28.18867306631076,-96.80238364387206,3,2003
75,157,0.0,28.206713806144464,-96.80201436939903,3,2003
76,157,14.0,28.17030397875962,-96.7823943869413,3,2003
77,157,19.0,28.188344523335857,-96.78202204175946,3,2003
78,157,0.0,28.20638501582018,-96.78164935265214,3,2003
79,157,22.0,28.16997266038744,-96.76203653999507,3,2003
80,157,16.0,28.188012955420085,-96.7616607835723,3,2003
81,157,0.0,28.20605319827917,-96.76128468007666,3,2003
82,157,17.0,28.187678362753832,-96.74129987245796,3,2003
83,157,0.0,28.205718353711987,-96.74092035482225,3,2003
84,157,0.0,28.20538048231092,-96.72055638003818,3,2003
85,157,0.0,28.223079012152006,-96.69980605694319,3,2003
86,157,7.0,28.222734828855433,-96.67943937601618,3,2003
0,158,0.0,28.011651425604875,-97.0296832434519,5,2004
1,158,0.0,28.029695246655514,-97.02935459706651,5,2004
2,158,0.0,28.04773901674972,-97.02902564650692,5,2004
3,158,0.0,28.065782735863724,-97.02869639155665,5,2004
4,158,0.0,28.08382640397377,-97.02836683199894,5,2004
5,158,0.0,28.10187002105609,-97.02803696761677,5,2004
6,158,0.0,28.11991358708697,-97.02770679819281,5,2004
7,158,0.0,28.13795710204268,-97.02737632350946,5,2004
8,158,0.0,28.15600056589953,-97.02704554334882,5,2004
9,158,0.0,28.02940198756349,-97.0090200327905,5,2004
10,158,0.0,28.04744553600651,-97.00868769331778,5,2004
11,158,0.0,28.06548903339722,-97.00835504632123,5,2004
12,158,0.0,28.08353247971177,-97.00802209158184,5,2004
13,158,0.0,28.101575874926333,-97.00768882888035,5,2004
14,158,0.0,28.119619219017096,-97.00735525799723,5,2004
15,158,0.0,28.13766251196026,-97.00702137871264,5,2004
16,158,0.0,28.15570575373205,-97.00668719080643,5,2004
17,158,0.0,28.173748944308688,-97.00635269405822,5,2004
18,158,0.0,28.04714904653821,-96.98835004765245,5,2004
19,158,0.0,28.065192319933743,-96.98801400882856,5,2004
20,158,0.0,28.0832355421802,-96.98767765912673,5,2004
21,158,0.0,28.10127871325365,-96.98734099832552,5,2004
22,158,0.0,28.11932183313021,-96.98700402620308,5,2004
23,158,0.0,28.137364901786,-96.98666674253738,5,2004
24,158,4.0,28.15540791919716,-96.98632914710603,5,2004
25,158,0.0,28.173450885339836,-96.98599123968641,5,2004
26,158,0.0,28.046849548514817,-96.96801271264377,5,2004
27,158,0.0,28.064892595643474,-96.96767328221378,5,2004
28,158,0.0,28.082935591549386,-96.96733353777104,5,2004
29,158,0.0,28.100978536208537,-96.96699347909183,5,2004
30,158,0.0,28.11902142959697,-96.96665310595216,5,2004
31,158,0.0,28.137064271690726,-96.9663124181277,5,2004
32,158,4.0,28.155107062465856,-96.96597141539387,5,2004
33,158,2.0,28.173149801898422,-96.96563009752577,5,2004
34,158,0.0,28.064589860698298,-96.94733286961169,5,2004
35,158,0.0,28.08263262799138,-96.94698973065174,5,2004
36,158,0.0,28.10067534396322,-96.94664627431857,5,2004
37,158,4.0,28.118718008589777,-96.94630250038597,5,2004
38,158,2.0,28.136760621846996,-96.94595840862736,5,2004
39,158,0.0,28.154803183710865,-96.94561399881594,5,2004
40,158,3.0,28.17284569415736,-96.94526927072457,5,2004
41,158,2.0,28.082326651679974,-96.92664624090558,5,2004
42,158,0.0,28.100369136691658,-96.92629938714471,5,2004
43,158,9.0,28.118411570282742,-96.9259522126457,5,2004
44,158,11.0,28.13645395242911,-96.92560471717978,5,2004
45,158,0.0,28.154496283106653,-96.9252569005179,5,2004
46,158,0.0,28.172538562291262,-96.92490876243066,5,2004
47,158,13.0,28.100059914569503,-96.90595282070895,5,2004
48,158,0.0,28.118102114851713,-96.9056022458723,5,2004
49,158,5.0,28.13614426361307,-96.90525134692814,5,2004
50,158,17.0,28.15418636082939,-96.90490012364516,5,2004
51,158,3.0,28.172228406476485,-96.90454857579175,5,2004
52,158,0.0,28.190270400530185,-96.904196703136,5,2004
53,158,13.0,28.09974767777417,-96.88560657814963,5,2004
54,158,5.0,28.117789642474257,-96.88525260320637,5,2004
55,158,0.0,28.13583155557663,-96.88489830101526,5,2004
56,158,8.0,28.153873417057,-96.8845436713428,5,2004
57,158,34.0,28.171915226891116,-96.88418871395511,5,2004
58,158,0.0,28.189956985054717,-96.88383342861806,5,2004
59,158,20.0,28.11747415332967,-96.86490328778821,5,2004
60,158,0.0,28.135515828499237,-96.8645455825837,5,2004
